sample_uid	sample_name	raw_contigs	post_qc_absolute_seqs	post_qc_unique_seqs	post_taxa_id_absolute_symbiodiniaceae_seqs	post_taxa_id_unique_symbiodiniaceae_seqs	size_screening_violation_absolute	size_screening_violation_unique	post_taxa_id_absolute_non_symbiodiniaceae_seqs	post_taxa_id_unique_non_symbiodiniaceae_seqs	post_med_absolute	post_med_unique	noName Clade A	noName Clade B	noName Clade C	noName Clade D	noName Clade E	noName Clade F	noName Clade G	noName Clade H	noName Clade I	sample_type	host_phylum	host_class	host_order	host_family	host_genus	host_species	collection_latitude	collection_longitude	collection_date	collection_depth	A1	A1c	A1j	A1cc	A1h	A1bv	A1cz	A1m	A1cb	A1g	A1db	A1bz	A1q	A1z	A1ce	A1ch	A1dl	A1by	A1i	A1dc	A1cd	A1ci	6476_A	A1da	A1de	A1cs	A1cf	A1p	A1cm	A1bh	A1cl	A1cp	A1cv	A1ct	A1bw	A1cn	A1bf	1438_A	A1cx	A1cw	1055_A	10333_A	1895_A	5127_A	A1bx	5706_A	7022_A	10230_A	955_A	54889_A	54877_A	A1cr	A1cy	10673_A	8177_A	54888_A	A1cg	A1ew	A1dd	A1eg	A1ej	10046_A	56293_A	63507_A	56292_A	54878_A	3529_A	10141_A	1890_A	3225_A	A1cq	A1ca	60140_A	A1cu	A1co	8049_A	56294_A	60013_A	8512_A	54515_A	10240_A	2361_A	40260_A	A1ea	A1a	A1ey	9607_A	54890_A	1088_A	A1dn	56296_A	1069_A	3172_A	7726_A	A1eb	1842_A	964_A	59628_A	59466_A	10290_A	3964_A	59368_A	56124_A	963_A	55917_A	10044_A	20459_A	A1n	8165_A	8476_A	1050_A	36994_A	2058_A	2805_A	2653_A	10342_A	2379_A	A1x	4015_A	59710_A	3524_A	2756_A	5534_A	7695_A	4329_A	59471_A	12890_A	A1bl	59868_A	56325_A	10332_A	10142_A	4593_A	10146_A	977_A	3516_A	59474_A	3501_A	60050_A	60689_A	4523_A	20457_A	10143_A	10672_A	A1bi	56355_A	54976_A	59472_A	4261_A	1022_A	1019_A	3217_A	3271_A	12725_A	8750_A	4311_A	2480_A	65510_A	A4m	60139_A	3265_A	59831_A	59830_A	3280_A	59815_A	8148_A	60001_A	3804_A	3223_A	65470_A	60275_A	A1ec	5108_A	60049_A	2120_A	A13	3969_A	2348_A	8328_A	10363_A	59629_A	8583_A	40267_A	2140_A	A1cj	916_A	12720_A	3590_A	3810_A	56321_A	2750_A	9390_A	3592_A	1042_A	63508_A	56306_A	56297_A	10335_A	2755_A	7611_A	8610_A	2657_A	59627_A	59832_A	A1dt	59630_A	A1y	56326_A	A1dz	3056_A	6715_A	7030_A	55776_A	63531_A	4176_A	1839_A	A1dk	56096_A	9434_A	3229_A	59478_A	1892_A	55475_A	59625_A	59624_A	4888_A	59631_A	56324_A	60161_A	7367_A	10999_A	924_A	65448_A	60608_A	60494_A	59904_A	30814_A	10052_A	14113_A	60790_A	54876_A	8458_A	4817_A	14414_A	8503_A	65558_A	2149_A	65472_A	15037_A	59834_A	59437_A	60558_A	3269_A	14040_A	969_A	A1do	60309_A	3959_A	2523_A	17674_A	7359_A	56298_A	59713_A	10145_A	59423_A	A1ab	65535_A	54885_A	59465_A	8290_A	9645_A	A1bn	65462_A	6425_A	60295_A	59476_A	56154_A	3062_A	60017_A	8449_A	55778_A	60530_A	10231_A	7747_A	54987_A	65461_A	56319_A	60141_A	5442_A	55166_A	56370_A	59626_A	1437_A	7297_A	56171_A	972_A	55781_A	55390_A	A1dv	A1aj	9727_A	59002_A	4918_A	7581_A	17838_A	6426_A	2484_A	2107_A	60698_A	59869_A	60213_A	A1k	60206_A	4264_A	2932_A	6716_A	56327_A	8887_A	928_A	7638_A	60340_A	63145_A	2766_A	60243_A	A1ev	55391_A	60385_A	54977_A	59836_A	55106_A	61108_A	4485_A	5010_A	6736_A	60884_A	15029_A	56284_A	61109_A	55661_A	4540_A	60956_A	60559_A	56295_A	61110_A	60852_A	60390_A	3988_A	24720_A	1891_A	55122_A	55872_A	1070_A	4387_A	10903_A	3053_A	55754_A	4344_A	59870_A	60515_A	54966_A	15520_A	6488_A	4014_A	4032_A	2747_A	55160_A	15028_A	60343_A	5217_A	60136_A	929_A	1887_A	10048_A	11314_A	12061_A	55428_A	59467_A	55380_A	55096_A	20785_A	7812_A	8186_A	10108_A	55279_A	65498_A	A1dw	56399_A	56369_A	3262_A	915_A	2056_A	3881_A	A7	59009_A	1034_A	55578_A	55777_A	7361_A	A1ez	60959_A	60517_A	4274_A	60645_A	60383_A	54892_A	60825_A	59468_A	61280_A	9129_A	55553_A	8889_A	60068_A	60142_A	61111_A	56323_A	55251_A	55338_A	55184_A	922_A	9381_A	55205_A	54940_A	55669_A	60955_A	3513_A	14413_A	7644_A	59637_A	61073_A	954_A	54897_A	17920_A	920_A	56023_A	4625_A	61393_A	60609_A	55094_A	1051_A	59636_A	56329_A	59003_A	55555_A	59424_A	54939_A	2463_A	59829_A	5929_A	55554_A	60491_A	14662_A	55298_A	56328_A	59835_A	60492_A	55818_A	14799_A	60869_A	1479_A	12416_A	8178_A	14560_A	56301_A	4162_A	59872_A	60470_A	56111_A	59656_A	18981_A	8465_A	60604_A	A1ee	65512_A	2146_A	A1ep	59376_A	3948_A	5715_A	60495_A	55600_A	60377_A	60962_A	59438_A	63551_A	5783_A	3190_A	59700_A	65490_A	56351_A	59638_A	60942_A	2397_A	10138_A	56172_A	9677_A	56231_A	1476_A	20432_A	24080_A	56097_A	10647_A	15947_A	A1et	56400_A	55048_A	59375_A	60314_A	61131_A	A1du	16503_A	55719_A	59439_A	7636_A	56332_A	60610_A	60883_A	60440_A	10096_A	15305_A	1038_A	56173_A	4650_A	1907_A	59837_A	56175_A	56271_A	60681_A	55884_A	61112_A	1852_A	4887_A	5109_A	9512_A	61074_A	4876_A	55065_A	10337_A	56352_A	60493_A	56153_A	56047_A	59440_A	60069_A	60611_A	5383_A	16547_A	55066_A	59441_A	55017_A	60482_A	60828_A	65567_A	59491_A	56174_A	8624_A	2466_A	56272_A	59735_A	8472_A	59477_A	4441_A	6904_A	60829_A	60885_A	55153_A	54978_A	61310_A	1068_A	1025_A	60652_A	65561_A	10924_A	3449_A	6648_A	59716_A	15306_A	55339_A	2142_A	925_A	28741_A	1018_A	65568_A	63511_A	59683_A	55332_A	56024_A	59706_A	61358_A	55211_A	7164_A	63199_A	59008_A	A1eq	55689_A	60451_A	6854_A	60207_A	A1df	55474_A	54991_A	12978_A	59443_A	55372_A	8058_A	55691_A	59684_A	61113_A	59714_A	54908_A	61114_A	57113_A	56112_A	8055_A	3263_A	7997_A	60203_A	14624_A	55075_A	60009_A	56373_A	56330_A	60612_A	55107_A	65559_A	63512_A	30496_A	59633_A	55601_A	60214_A	2658_A	6009_A	54980_A	60002_A	4569_A	61210_A	55299_A	60441_A	10343_A	55145_A	60613_A	55181_A	59442_A	26790_A	59686_A	5489_A	55060_A	20169_A	54881_A	A16d	56176_A	3067_A	5163_A	59377_A	55255_A	17961_A	3665_A	61311_A	59874_A	56177_A	61217_A	8505_A	A1b	56178_A	14240_A	59816_A	60294_A	9661_A	56068_A	4535_A	17912_A	65449_A	61181_A	A1bc	6055_A	12338_A	6052_A	60496_A	9406_A	60791_A	2357_A	55804_A	5971_A	56072_A	55392_A	1026_A	60501_A	15802_A	56331_A	60412_A	60003_A	19637_A	56280_A	60875_A	A1am	55281_A	1837_A	1889_A	55319_A	55662_A	59685_A	54979_A	60903_A	56317_A	1441_A	60100_A	59833_A	19150_A	61308_A	60051_A	55222_A	5449_A	6635_A	55879_A	59635_A	4445_A	27610_A	11445_A	60354_A	10147_A	12976_A	54992_A	55393_A	55565_A	55238_A	54956_A	18996_A	55885_A	55690_A	56160_A	59819_A	60882_A	55005_A	59753_A	59787_A	55037_A	2346_A	60052_A	3885_A	19779_A	60510_A	55646_A	59877_A	55370_A	10054_A	59721_A	3588_A	5951_A	54993_A	27666_A	60053_A	6608_A	60560_A	9143_A	10155_A	A1r	60386_A	63548_A	60653_A	13479_A	65464_A	13889_A	11322_A	60638_A	5394_A	2488_A	60902_A	60508_A	55034_A	6528_A	10140_A	55886_A	10539_A	56287_A	60355_A	54955_A	56179_A	54994_A	15038_A	9536_A	60943_A	61312_A	65468_A	55779_A	55720_A	55224_A	55041_A	60497_A	55805_A	54894_A	55675_A	13233_A	60274_A	55006_A	60561_A	56285_A	4821_A	55692_A	55035_A	59632_A	56300_A	55365_A	60387_A	60143_A	65473_A	55083_A	54891_A	27646_A	10105_A	3502_A	9417_A	4824_A	12063_A	8068_A	55058_A	61315_A	959_A	17866_A	60018_A	54921_A	59858_A	17915_A	59634_A	56181_A	9588_A	55793_A	15855_A	A1l	55806_A	54880_A	1445_A	20450_A	60881_A	27293_A	60171_A	59859_A	27285_A	63563_A	60172_A	55850_A	55794_A	5231_A	55556_A	1481_A	55558_A	59649_A	55807_A	13878_A	59871_A	55559_A	60173_A	17921_A	55851_A	63564_A	3231_A	55433_A	16100_A	9086_A	55434_A	16101_A	60722_A	B1g	B1i	B2	55025_B	B1e	B1h	29344_B	55054_B	B1d	29621_B	29264_B	54872_B	C72	C21	C1	C1h	C15h	C116	C1b	C21q	C21n	C21r	C1ai	C21t	C72g	C21s	C72f	C116f	C21p	11555_C	C72c	11502_C	C1ak	C163b	C3	11482_C	59568_C	59571_C	11518_C	2199_C	42600_C	32428_C	59573_C	C72b	C21m	59569_C	C21e	C21o	59581_C	59577_C	59578_C	650_C	59572_C	C15as	C15	63516_C	59616_C	C42.2	551_C	15680_C	C1x	12582_C	15924_C	59586_C	38467_C	10244_C	59580_C	5726_C	10246_C	C21l	59584_C	65481_C	59570_C	63517_C	32589_C	8746_C	59605_C	59617_C	C3z	15683_C	C15at	13257_C	C72e	C1aj	C3dx	38448_C	59910_C	13274_C	59592_C	15678_C	C21b	59579_C	11537_C	C116n	55411_C	59587_C	59602_C	38440_C	59609_C	11834_C	65482_C	38430_C	C1bd	59583_C	C7	15740_C	864_C	59912_C	C1u	11557_C	11488_C	31521_C	C1w	17876_C	40099_C	27853_C	55416_C	40040_C	11199_C	15681_C	11512_C	C15ao	4721_C	65485_C	2700_C	15254_C	C72a	15115_C	15677_C	38437_C	48996_C	55409_C	59576_C	13674_C	15684_C	38546_C	11500_C	10446_C	59767_C	59596_C	C15au	C41l	55414_C	59599_C	11511_C	60107_C	C1ca	13194_C	11573_C	38496_C	60978_C	11550_C	11835_C	59575_C	15729_C	63211_C	59595_C	15352_C	C41	11862_C	11970_C	60592_C	866_C	14784_C	38462_C	C116d	61256_C	10003_C	C50b	59801_C	13256_C	65483_C	59600_C	59737_C	C116e	10005_C	12204_C	C3.10	871_C	59918_C	55412_C	59800_C	11262_C	14476_C	11259_C	59591_C	59921_C	C3an	6151_C	59585_C	3253_C	59622_C	60108_C	11863_C	46067_C	60979_C	65486_C	59582_C	60857_C	55410_C	11838_C	21772_C	55413_C	59607_C	39325_C	59661_C	2668_C	C1ap	17187_C	11592_C	11619_C	23157_C	59863_C	10677_C	59588_C	6113_C	27538_C	15255_C	65484_C	42356_C	15308_C	C3bm	60396_C	60121_C	60110_C	59505_C	C93a	11571_C	59883_C	60660_C	21047_C	10678_C	C15t	11860_C	59660_C	59662_C	C41e	60109_C	C15k	60276_C	3860_C	61257_C	C3u	60235_C	20884_C	C21an	C17	59781_C	C50f	59911_C	7692_C	C72i	2957_C	65465_C	11846_C	C116i	10680_C	11538_C	55919_C	60216_C	5362_C	56074_C	C1bu	60407_C	C3k	6117_C	10036_C	60236_C	208_C	10682_C	6152_C	C1c	10679_C	12193_C	11873_C	C2a	38447_C	C1bz	10683_C	C3a	10685_C	59762_C	16752_C	11705_C	59697_C	21773_C	59597_C	42691_C	17037_C	61241_C	55415_C	877_C	11529_C	55502_C	10243_C	17741_C	56075_C	55496_C	42850_C	11112_C	11852_C	C15eo	46042_C	C15j	16616_C	61251_C	10686_C	C15p	C15do	60915_C	55418_C	60661_C	11861_C	C3ba	C93.1	15091_C	879_C	59506_C	2193_C	C1ax	7533_C	55437_C	42315_C	61258_C	60550_C	7254_C	60215_C	12958_C	60317_C	11847_C	13683_C	55752_C	20251_C	3861_C	59851_C	60995_C	60726_C	2328_C	21859_C	39328_C	59589_C	15733_C	20899_C	59738_C	60041_C	C15av	21504_C	14774_C	39333_C	11858_C	21034_C	C4a	6193_C	10587_C	28260_C	59856_C	10689_C	21780_C	C3dq	55435_C	C3bq	15620_C	60712_C	59695_C	60858_C	11577_C	11574_C	11565_C	65583_C	11556_C	6119_C	870_C	63166_C	60277_C	21789_C	11613_C	55567_C	17703_C	C3bo	55423_C	10939_C	10780_C	55007_C	61259_C	C1ah	9922_C	59668_C	59590_C	55566_C	59864_C	21669_C	20868_C	C3ew	11888_C	55493_C	C15o	60186_C	59674_C	59606_C	22583_C	C1aq	C15gv	21502_C	22004_C	59847_C	C1ay	11580_C	59663_C	10690_C	C115	59601_C	55420_C	60397_C	21262_C	C91f	6125_C	55440_C	55015_C	21035_C	904_C	56107_C	60596_C	C93b	20901_C	C41b	21495_C	429_C	59765_C	21496_C	C50a	298_C	21433_C	C2b	1269_C	C116q	6115_C	21868_C	55425_C	6118_C	59865_C	59914_C	60259_C	60348_C	6123_C	C1cv	C3.2	59949_C	2879_C	46115_C	59913_C	59594_C	59593_C	55438_C	10781_C	59615_C	35407_C	13289_C	C3cl	22260_C	46023_C	10001_C	56076_C	10114_C	55534_C	21501_C	894_C	61355_C	56077_C	59740_C	20891_C	60260_C	903_C	C1cu	430_C	56166_C	21166_C	3240_C	10347_C	55822_C	55568_C	59739_C	C1am	61723_C	7802_C	C15i	56078_C	11117_C	C3bh	55531_C	10004_C	3250_C	17324_C	59608_C	C116aa	22742_C	27927_C	60850_C	21137_C	60364_C	59679_C	58151_C	56167_C	3081_C	20928_C	60304_C	15623_C	C15ai	10007_C	C115g	22608_C	C1bt	55052_C	61060_C	21662_C	60302_C	55655_C	3922_C	60261_C	22134_C	26472_C	C3ck	21140_C	3901_C	C3de	22316_C	55439_C	55014_C	59681_C	59680_C	60303_C	60532_C	21777_C	10313_C	10369_C	61061_C	22323_C	21200_C	71963_C	15701_C	60230_C	60305_C	C3b	21621_C	2955_C	C91h	60662_C	12_C	35411_C	35408_C	21989_C	60306_C	60365_C	16430_C	21675_C	59682_C	55008_C	60366_C	60262_C	C1ao	2555_C	14895_C	22790_C	60155_C	60154_C	60153_C	60263_C	2854_C	35420_C	56081_C	21139_C	60851_C	60533_C	21905_C	21821_C	21665_C	27142_C	21577_C	55501_C	55821_C	22325_C	60156_C	21052_C	59989_C	55540_C	2841_C	55645_C	60308_C	60307_C	59915_C	2962_C	22315_C	1945_C	55774_C	C3dt	20925_C	59953_C	59766_C	2687_C	60368_C	60367_C	61307_C	14174_C	60781_C	6138_C	22312_C	60971_C	55802_C	55016_C	55727_C	C50r	58_C	46999_C	21646_C	60266_C	C3bp	22914_C	10684_C	60972_C	C15by	837_C	35422_C	21841_C	60159_C	60158_C	60157_C	21813_C	21079_C	20942_C	2091_C	60782_C	363_C	22005_C	55009_C	11553_C	60685_C	10376_C	63518_C	55010_C	2688_C	D1	D4	D6	D2	D1c	D2.2	2102_D	D4c	2795_D	2131_D	D17	D1h	908_D	6884_D	D1p	2897_D	61289_D	2896_D	2899_D	14169_D	2103_D	12537_D	D5	11053_D	14167_D	21124_D	1742_D	14166_D	2986_D	D2c	D4i	6833_D	D1r	D17d	21123_D	2615_D	D17c	3304_D	45674_D	4935_D	2904_D	14168_D	1754_D	11027_D	14170_D	D4j	61290_D	D1u	2612_D	3296_D	10439_D	D17e	2577_D	13603_D	61293_D	D9b	61291_D	2595_D	61292_D	60363_D	D17i	32472_D	21096_D	21095_D	16520_D	14162_D	6831_D	55228_D	11467_D	2580_D	13454_D	12427_D	11472_D	6627_D	21915_D	D3a	936_D	14942_D	21127_D	54539_E	G3b	58181_G	57128_G	61082_G	61083_G	61084_G	61085_G	61086_G	57129_G	57130_G	61087_G	57134_G	57133_G	57132_G	65527_G	57867_G	61089_G	61088_G	57131_G	61090_G	61091_G	61092_G	61093_G	65528_G
55595	PYAN-R3-19	60057	24176	523	24176	523	0	0	0	0	23378	10	131	0	0	0	0	0	0	0	0	NoData	NoData	NoData	NoData	NoData	NoData	NoData	999.99999999	999.99999999	NoData	NoData	14916	3909	0	925	2259	265	0	0	169	0	0	0	183	0	452	169	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
